1007.4398	1.240e2
1007.4528	2.170e2
1007.4658	3.220e2
1007.4788	4.220e2
1007.4918	4.120e2
1007.5048	2.400e2
1007.5178	2.230e2
1007.5307	2.150e2
1007.5437	1.590e2
1007.5567	1.390e2
1007.5698	2.330e2
1007.5828	1.780e2
1007.5958	1.860e2
1007.6088	2.030e2
1007.6218	2.390e2
1007.6348	1.120e2
1007.6478	3.280e2
1007.6607	2.150e2
1007.6737	2.030e2
1007.6867	2.120e2
1007.6997	1.900e2
1007.7127	2.260e2
1007.7257	2.630e2
1007.7387	2.190e2
1007.7517	2.280e2
1007.7647	2.670e2
1007.7777	4.170e2
1007.7908	4.610e2
1007.8038	5.540e2
1007.8167	5.040e2
1007.8297	5.370e2
1007.8427	4.160e2
1007.8557	3.710e2
1007.8687	4.360e2
1007.8817	4.630e2
1007.8947	6.900e1
1007.9077	1.690e2
1007.9207	1.550e2
1007.9337	2.230e2
1007.9467	1.660e2
1007.9597	1.270e2
1007.9727	1.220e2
1007.9857	1.180e2
1007.9987	9.000e1
1008.0117	1.680e2
1008.0247	1.600e2
1008.0377	2.380e2
1008.0507	1.570e2
1008.0637	2.490e2
1008.0767	2.040e2
1008.0897	1.300e2
1008.1027	1.680e2
1008.1157	1.570e2
1008.1287	2.810e2
1008.1417	4.270e2
1008.1547	7.280e2
1008.1677	8.370e2
1008.1807	6.720e2
1008.1937	3.690e2
1008.2067	2.660e2
1008.2197	1.370e2
1008.2328	1.760e2
1008.2458	1.610e2
1008.2588	1.350e2
1008.2718	2.330e2
1008.2848	2.930e2
1008.2978	2.180e2
1008.3108	1.580e2
1008.3238	1.890e2
1008.3368	1.130e2
1008.3498	2.610e2
1008.3628	1.610e2
1008.3758	1.600e2
1008.3887	1.890e2
1008.4017	1.290e2
1008.4147	1.120e2
1008.4277	2.710e2
1008.4407	2.450e2
1008.4538	4.510e2
1008.4668	4.020e2
1008.4798	3.840e2
1008.4928	4.960e2
1008.5058	4.730e2
1008.5188	6.030e2
1008.5318	2.330e2
1008.5448	7.400e1
1008.5578	1.340e2
1008.5708	1.100e2
1008.5838	1.170e2
1008.5968	9.200e1
1008.6098	1.890e2
1008.6228	1.670e2
1008.6358	1.560e2
1008.6488	1.030e2
1008.6619	1.530e2
1008.6749	2.090e2
1008.6879	8.700e1
1008.7009	2.250e2
1008.7139	3.280e2
1008.7269	1.340e2
1008.7399	1.310e2
1008.7529	2.440e2
1008.7659	3.170e2
1008.7789	4.020e2
1008.7919	4.280e2
1008.8049	5.530e2
1008.8179	4.320e2
1008.8309	4.700e2
1008.8439	7.340e2
1008.8569	3.840e2
1008.8699	3.460e2
1008.8829	1.390e2
1008.8960	1.040e2
1008.9090	1.930e2
1008.9220	7.100e1
1008.9350	6.800e1
